GeneID	1577_d7_CD46	1578_d7_CD46	1599_d7_CD46	1577_d7_ISG15	1578_d7_ISG15	1599_d7_ISG15	1577_d7_UBA7	1578_d7_UBA7	1599_d7_UBA7	1577_d7_STAT1	1578_d7_STAT1	1599_d7_STAT1
ENSG00000170044	0	0	1	0	0	1	0	1	0	0	1	0
ENSG00000241754	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170017	2307	1486	3851	1703	1742	2918	1602	2472	3424	2931	2731	3452
ENSG00000114423	962	757	2529	664	851	1663	554	1295	2106	1051	1106	1882
ENSG00000242759	1	0	0	2	1	0	0	1	1	0	1	1
ENSG00000243701	25	11	65	23	19	50	9	26	35	20	29	29
ENSG00000239828	1	0	4	1	2	2	0	1	1	1	2	0
ENSG00000272597	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138483	1	0	0	0	0	0	0	0	0	0	2	0
ENSG00000273125	0	0	0	0	0	0	1	0	0	0	1	1
ENSG00000114439	2084	1465	4678	1667	1940	4530	1354	2504	4131	2299	2267	3486
ENSG00000241469	1	0	3	0	0	0	0	0	0	1	1	4
ENSG00000240423	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196776	4745	4969	13732	3843	5995	11983	3022	8057	10533	5214	8430	9734
ENSG00000271856	331	450	1716	300	516	1112	228	775	1343	434	735	1149
ENSG00000114446	908	746	2285	673	904	1819	598	1353	1878	986	1335	1874
ENSG00000114455	2	1	7	2	0	2	1	3	2	7	7	9
ENSG00000144821	24	29	63	16	29	54	22	63	63	49	47	64
ENSG00000163507	1035	591	2047	792	840	1659	672	1102	1751	1163	1144	1816
ENSG00000198919	860	748	1956	620	974	1432	518	1251	1692	972	1246	1480
ENSG00000163515	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163519	0	0	0	0	0	5	0	1	5	1	0	0
ENSG00000138472	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114487	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000239314	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241224	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261364	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214381	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163530	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121570	4	17	21	4	8	10	6	16	13	6	27	13
ENSG00000228980	0	0	1	0	0	0	0	0	0	0	2	0
ENSG00000242029	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240895	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206532	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242242	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177707	0	3	0	0	2	1	0	0	0	0	0	1
ENSG00000153283	575	965	1436	378	989	799	355	1800	1236	690	1798	1535
ENSG00000239311	0	2	0	0	0	0	0	0	2	0	0	0
ENSG00000177494	1593	1001	697	736	844	283	932	1643	497	1927	2255	973
ENSG00000240891	353	265	901	258	268	604	239	407	741	436	442	680
ENSG00000240766	4	2	11	2	1	1	2	4	10	5	5	7
ENSG00000144824	19	18	78	14	36	63	11	41	72	31	47	51
ENSG00000144827	940	736	1443	673	828	1215	609	1266	1195	1050	1247	1144
ENSG00000144834	0	1	4	0	0	0	2	1	0	1	1	2
ENSG00000176040	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114529	51	47	153	33	57	121	35	87	119	58	90	103
ENSG00000174500	740	761	2953	635	933	2390	425	1261	2358	804	1189	2255
ENSG00000261488	0	1	0	0	1	0	2	0	1	0	0	3
ENSG00000172139	5	0	18	3	8	24	4	5	14	5	5	16
ENSG00000239482	1	0	0	0	0	0	1	0	0	0	0	1
ENSG00000091972	159	151	627	116	189	731	88	210	586	156	223	433
ENSG00000243081	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000186265	1053	856	2369	754	1068	2162	682	1348	2092	1114	1300	1716
ENSG00000144848	1911	1377	3335	1416	1704	2857	1155	2276	2747	2056	2186	2749
ENSG00000138459	781	549	1267	682	732	1214	485	939	1093	938	870	1169
ENSG00000091986	28	6	20	31	7	16	31	8	17	50	6	15
ENSG00000240893	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000206531	0	1	0	0	0	1	0	0	2	2	2	2
ENSG00000163606	71	82	219	63	107	172	66	132	245	99	127	212
ENSG00000272844	1	1	4	1	3	2	1	5	2	1	4	8
ENSG00000163607	320	238	656	260	279	564	209	362	508	360	383	532
ENSG00000163608	1384	1015	2686	1064	1225	2212	955	1770	2244	1791	1695	2026
ENSG00000240057	5	3	15	5	10	15	3	11	20	7	8	12
ENSG00000241219	2	2	7	2	3	7	5	5	2	2	2	2
ENSG00000243795	4	3	10	3	8	6	3	5	7	3	11	10
ENSG00000144857	4	2	6	3	1	2	1	3	1	1	4	0
ENSG00000206530	502	296	743	314	344	413	337	579	576	643	527	526
ENSG00000243849	0	2	1	0	1	2	3	4	3	0	0	2
ENSG00000163611	532	341	993	363	377	725	380	586	898	740	517	817
ENSG00000072858	3209	2242	7075	3016	3063	6391	1987	3660	6199	3226	2799	4710
ENSG00000239453	23	9	89	32	18	91	6	21	76	23	10	44
ENSG00000176542	912	596	2235	720	685	1721	560	956	1988	1065	850	1652
ENSG00000121579	4466	3172	7647	3188	3654	5985	2870	5069	6465	5312	5198	6373
ENSG00000242659	1	0	14	4	2	5	3	2	9	1	2	2
ENSG00000114573	2575	1780	4654	1996	2275	4129	1694	2996	3822	2937	3059	3894
ENSG00000178075	115	63	150	98	88	119	95	120	112	137	104	112
ENSG00000273394	2	0	4	1	3	2	2	1	5	4	2	5
ENSG00000184307	317	204	541	230	266	372	215	386	498	369	373	399
ENSG00000163617	236	209	449	170	198	310	133	338	348	251	285	262
ENSG00000151576	1147	868	2088	792	985	1679	695	1374	1822	1362	1353	1638
ENSG00000151577	0	0	0	0	0	0	2	0	0	0	1	0
ENSG00000241490	2	4	12	2	7	7	0	2	14	11	5	8
ENSG00000174255	5	5	10	5	6	6	9	6	6	4	11	7
ENSG00000181847	61	54	91	49	54	43	42	113	58	99	131	75
ENSG00000181722	1284	845	2038	1206	1271	1824	856	1338	1792	1558	1154	1340
ENSG00000241560	1	1	12	3	0	4	1	5	7	6	4	8
ENSG00000242290	5	6	10	10	3	12	3	6	8	13	8	9
ENSG00000241295	0	0	3	0	0	0	0	1	4	0	1	1
ENSG00000239946	1	0	6	1	0	2	0	2	3	1	1	0
ENSG00000242767	10	0	15	4	1	7	2	3	9	3	5	5
ENSG00000242880	0	1	3	2	2	0	0	1	2	2	0	0
ENSG00000172020	13	2	10	7	3	2	6	4	11	10	3	14
ENSG00000185565	88	34	174	53	44	97	48	70	153	90	56	132
ENSG00000240922	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000241397	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243197	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242385	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239268	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241213	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242816	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243276	0	0	1	0	1	0	1	1	4	0	0	0
ENSG00000144847	0	0	0	0	2	1	0	0	0	0	1	1
ENSG00000239877	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163424	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251012	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114638	1	0	3	1	0	0	0	2	1	1	0	0
ENSG00000121578	540	405	903	514	443	828	420	581	860	762	617	755
ENSG00000240254	0	0	2	0	0	11	1	0	9	1	0	3
ENSG00000031081	1496	855	2078	1067	1068	1537	859	1699	1850	1824	1537	1804
ENSG00000241155	22	18	26	13	6	19	10	15	26	23	22	23
ENSG00000176142	1493	888	2074	1192	901	1595	982	1386	2050	1708	1409	1902
ENSG00000163389	683	645	1116	476	767	870	428	1131	1012	779	925	853
ENSG00000272662	3	5	7	10	7	4	5	14	6	10	7	6
ENSG00000113845	1781	1317	2934	1407	1563	2304	1236	2242	2305	2054	2235	2329
ENSG00000121594	217	134	302	140	176	251	133	222	252	224	248	169
ENSG00000272967	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144843	804	541	1304	640	714	1042	447	1009	1079	872	861	1091
ENSG00000144837	30	24	52	17	44	36	17	61	46	45	52	23
ENSG00000121577	103	53	105	70	89	86	59	112	83	112	98	89
ENSG00000138495	1350	1045	2648	987	1339	2171	948	1776	2061	1664	1969	2357
ENSG00000183833	2	1	19	2	2	14	5	9	16	5	6	20
ENSG00000239994	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144852	23	30	89	14	37	76	32	63	51	32	65	43
ENSG00000082701	1674	1073	3144	1109	1318	2368	1071	1892	2630	1978	1691	2437
ENSG00000242622	26	22	45	17	36	30	22	34	19	32	26	18
ENSG00000175697	1	0	6	0	0	11	2	1	4	5	0	1
ENSG00000163428	2290	1832	4402	1686	1974	3532	1604	3186	3752	2945	3387	3802
ENSG00000282950	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163430	5	6	9	5	9	16	5	5	8	12	16	7
ENSG00000065518	2727	1900	4028	1947	2254	3340	1693	3462	3635	3139	3297	3859
ENSG00000113924	4	6	14	16	4	12	6	11	17	15	7	15
ENSG00000144840	703	533	1190	572	605	928	422	953	1085	837	851	1027
ENSG00000153767	632	480	1016	526	580	998	445	749	938	777	717	915
ENSG00000243593	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145087	9	1	21	3	3	12	4	6	21	13	4	34
ENSG00000051341	1529	955	3103	1161	1208	2398	1002	1715	2841	1864	1641	2414
ENSG00000186103	0	0	2	1	4	3	1	4	0	0	3	0
ENSG00000163833	21	20	32	11	23	25	28	31	34	41	38	25
ENSG00000180353	11412	10433	18803	8059	12685	14972	7262	16895	14613	12907	17190	15346
ENSG00000173230	5382	2883	8502	3957	3491	6832	3468	5156	7044	6121	4686	5989
ENSG00000173226	1622	1162	3282	1218	1437	3175	1165	1915	2887	1943	1910	2917
ENSG00000145088	1622	1273	2511	1428	1653	2650	1159	1973	2396	2032	2299	3106
ENSG00000163406	784	482	929	635	582	667	533	868	686	1100	898	802
ENSG00000145103	124	111	253	116	174	265	72	210	237	136	163	201
ENSG00000114013	670	885	1830	501	1066	1864	428	1441	1676	661	1277	1296
ENSG00000036828	2	0	2	1	0	0	0	2	1	2	0	2
ENSG00000121552	1	1	6	0	0	14	0	1	11	2	0	22
ENSG00000160124	492	377	880	402	457	649	352	724	806	588	773	806
ENSG00000114023	759	746	1583	623	744	1127	505	1282	1165	929	1641	1267
ENSG00000196981	250	188	349	194	215	283	126	341	279	208	354	252
ENSG00000272758	87	50	103	52	30	96	46	72	77	71	82	99
ENSG00000114030	1065	746	2030	797	935	1362	660	1340	1652	1287	1173	1548
ENSG00000138496	4704	3240	9484	5669	6938	12016	2745	5860	7591	3461	3847	5107
ENSG00000163840	3621	2719	7262	4201	5157	9154	2209	4355	6122	3076	3355	4468
ENSG00000173200	4636	3076	7217	3503	3930	5653	2741	5600	6176	5041	4705	4908
ENSG00000173193	9161	6434	23695	11323	13578	30093	5592	10854	18786	5875	6559	10267
ENSG00000169087	292	289	523	232	333	457	183	489	443	343	470	369
ENSG00000138463	49	47	118	34	41	87	33	53	80	67	37	86
ENSG00000273033	40	31	76	40	42	55	42	55	64	49	48	59
ENSG00000082684	0	9	5	0	3	0	0	2	1	1	7	7
ENSG00000065485	1126	710	1550	930	784	1274	834	1186	1333	1548	1085	1334
ENSG00000121542	317	200	450	207	242	360	178	368	379	395	389	367
ENSG00000273454	3	2	11	3	0	4	0	1	5	4	1	3
ENSG00000173175	14	9	20	11	5	5	14	16	25	18	11	20
ENSG00000272678	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206527	1458	1103	2610	950	1216	2251	919	1877	2533	1793	1727	2347
ENSG00000239523	21	16	41	17	19	30	9	33	22	22	18	19
ENSG00000065534	64	45	104	39	55	88	31	63	101	49	59	106
ENSG00000250174	0	2	0	0	0	1	0	0	0	0	0	0
ENSG00000273123	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000175455	2022	1581	4475	1465	1860	3152	1442	2764	3677	2514	2685	2922
ENSG00000065371	0	1	0	0	0	0	0	0	1	0	0	0
ENSG00000160145	0	2	13	3	2	10	0	5	21	6	8	11
ENSG00000114491	1317	926	2518	967	1112	1787	824	1632	1931	1466	1643	1979
ENSG00000082781	11	5	15	13	5	27	3	15	12	15	11	8
ENSG00000244286	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173702	0	0	3	1	0	4	1	1	4	5	4	6
ENSG00000173706	2195	1444	5280	1406	1853	3543	1368	2585	4503	2730	2687	4884
ENSG00000221955	341	186	372	220	204	206	178	362	291	389	423	399
ENSG00000163848	1291	835	2688	992	1056	2228	855	1493	2252	1557	1500	1991
ENSG00000114520	1221	904	2379	988	1112	1879	755	1583	1926	1529	1456	1882
ENSG00000144909	1323	921	2392	960	1169	2003	858	1626	2139	1460	1449	1960
ENSG00000272840	1	0	1	0	0	0	0	0	1	0	1	0
ENSG00000248787	4	0	1	1	2	1	0	3	4	2	2	4
ENSG00000189366	6	26	93	5	15	60	7	40	74	10	21	78
ENSG00000114547	1	1	10	0	1	1	0	0	5	0	1	5
ENSG00000114544	876	721	2004	565	709	1343	499	1216	1552	969	1073	1432
ENSG00000248607	0	0	1	0	0	0	0	1	0	0	0	0
ENSG00000250012	3	2	9	0	2	2	2	1	5	2	4	3
ENSG00000144908	0	0	1	0	0	0	0	0	1	0	0	0
ENSG00000250218	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000246022	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250934	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251448	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163884	1	0	5	1	0	1	1	4	2	1	0	3
ENSG00000249833	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000163885	5	1	5	2	2	7	3	3	5	7	2	2
ENSG00000070476	1005	696	2062	661	867	1535	616	1175	1597	1147	1082	1420
ENSG00000159650	0	0	2	3	0	0	0	0	0	0	1	2
ENSG00000180767	0	0	0	0	0	3	0	0	0	0	0	2
ENSG00000180697	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283374	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206483	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197763	4	3	8	9	9	4	0	8	2	2	5	4
ENSG00000159685	108	109	197	87	132	126	71	186	159	124	176	135
ENSG00000114554	469	315	833	275	314	517	277	555	743	598	490	647
ENSG00000214324	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244215	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239921	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240562	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282975	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282860	2	4	3	3	2	1	2	1	4	1	2	0
ENSG00000163870	1156	990	1712	898	1026	1392	779	1562	1418	1358	1587	1442
ENSG00000073111	6991	5160	12693	4601	6024	8911	4173	8785	10325	7951	9098	10606
ENSG00000114631	82	118	90	65	119	86	47	137	83	81	156	78
ENSG00000114626	1216	1112	1970	900	1215	1566	836	1777	1537	1317	1585	1362
ENSG00000074416	1869	1460	2096	1303	1453	1392	1212	2618	1961	2569	2638	2135
ENSG00000187715	10	1	5	3	4	3	4	5	5	6	5	2
ENSG00000058262	15476	8404	18607	11454	9887	15857	10305	14883	17351	19148	14009	16931
ENSG00000175792	2187	1701	3981	1618	1970	2900	1325	2884	3256	2507	2864	3093
ENSG00000239608	1	3	16	0	2	1	6	3	10	4	1	10
ENSG00000132394	670	478	1015	482	567	751	449	923	831	760	877	829
ENSG00000179407	0	1	0	0	0	1	2	0	0	0	0	1
ENSG00000242049	0	0	0	0	1	0	0	0	3	0	0	0
ENSG00000179348	4	4	15	0	4	16	0	4	13	1	6	14
ENSG00000244300	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198685	1	0	0	0	0	2	0	0	0	0	0	1
ENSG00000163902	9119	5545	12326	6891	6483	10397	6503	9518	11221	11854	9391	11890
ENSG00000075785	6099	4345	10212	4265	5053	7832	3635	7731	9377	6696	6976	8688
ENSG00000261159	58	57	81	43	76	50	45	124	86	67	108	72
ENSG00000231305	54	65	102	63	64	96	44	104	101	85	100	98
ENSG00000177646	1261	992	3544	885	1148	2574	774	1631	2740	1488	1540	2668
ENSG00000114656	8	4	31	6	4	14	6	9	23	8	14	19
ENSG00000114654	0	0	1	0	0	1	2	1	0	0	1	0
ENSG00000169704	0	0	1	0	0	0	0	1	0	0	1	3
ENSG00000172780	126	85	245	79	80	203	68	110	209	130	144	219
ENSG00000261796	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273174	9	3	19	5	4	7	6	10	13	3	8	17
ENSG00000240682	616	499	927	477	565	846	405	825	732	687	821	806
ENSG00000273437	16	16	17	9	16	5	11	15	9	15	12	9
ENSG00000169714	9034	6885	15906	6558	8211	12619	5693	11562	12514	10075	11230	12324
ENSG00000181789	7500	4430	10063	5800	5045	8527	4817	7201	9316	9070	6829	8886
ENSG00000183624	4072	3135	7705	2703	3570	6130	2645	5439	6164	4663	5378	6035
ENSG00000184897	2486	2310	5597	2118	2920	6352	1879	3019	4621	2812	3003	4255
ENSG00000206417	20	17	39	6	21	25	7	34	42	14	32	24
ENSG00000172771	196	103	146	127	122	91	119	174	91	202	181	123
ENSG00000129071	3983	2806	5207	2733	3309	4047	2480	4804	4436	4240	4512	4383
ENSG00000163913	594	425	1104	457	547	924	391	762	937	799	771	1091
ENSG00000163914	0	0	0	0	0	2	0	0	0	2	0	0
ENSG00000178804	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004399	27	51	187	28	67	133	15	83	146	32	52	119
ENSG00000172765	527	326	1000	420	413	838	324	595	937	568	486	814
ENSG00000271270	139	108	284	111	136	191	93	189	253	188	173	199
ENSG00000250643	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170893	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251287	44	16	71	36	18	75	34	31	52	33	31	64
ENSG00000248243	20	10	34	24	16	32	7	21	31	16	8	17
ENSG00000249846	125	51	105	75	58	83	53	69	78	109	81	62
ENSG00000172752	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206384	2	0	3	0	1	3	1	2	8	0	2	3
ENSG00000196455	1090	769	2417	727	993	1772	744	1383	1942	1240	1343	1820
ENSG00000017260	2383	1700	4603	1778	2053	3756	1656	3018	3644	3013	2952	3582
ENSG00000250592	0	0	3	0	1	2	3	0	1	0	0	0
ENSG00000034533	222	156	404	148	144	310	139	254	348	263	260	321
ENSG00000114670	24	14	35	9	14	25	12	23	27	14	25	15
ENSG00000250129	0	2	2	0	0	0	0	0	0	0	1	0
ENSG00000198585	728	605	1373	542	726	1058	494	965	1105	927	963	1021
ENSG00000114686	2871	2106	4866	1979	2276	3663	1708	3747	3952	3284	3648	4230
ENSG00000248468	0	0	3	1	1	2	0	4	5	2	1	2
ENSG00000196353	0	0	1	2	0	2	0	1	2	1	3	1
ENSG00000014257	8	9	25	11	7	24	6	12	18	5	24	27
ENSG00000138246	2754	1739	6446	2338	2703	5761	1664	3175	5383	3002	2729	4598
ENSG00000240303	1	0	2	0	4	10	0	4	2	0	2	6
ENSG00000274810	0	1	1	0	1	0	0	0	1	1	0	3
ENSG00000129048	23	14	117	10	24	96	10	26	95	10	36	103
ENSG00000081307	2216	1467	3600	1623	1755	2925	1548	2509	2999	2723	2690	2920
ENSG00000113971	241	183	331	168	204	352	135	304	321	238	268	280
ENSG00000248724	0	1	2	0	0	1	2	1	2	0	1	1
ENSG00000249725	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144868	70	30	107	49	31	61	42	36	70	60	40	49
ENSG00000251011	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170819	279	387	701	193	467	462	174	652	543	299	685	680
ENSG00000249993	50	22	71	36	21	39	27	37	58	45	32	66
ENSG00000272832	1	1	2	2	3	4	0	3	4	1	2	3
ENSG00000091527	26557	16421	38596	19246	19214	33150	17444	26473	33422	29520	24379	33306
ENSG00000163781	3684	2342	7023	2744	2740	5124	2395	4078	5816	4373	3850	5449
ENSG00000091513	39	31	42	24	29	33	18	28	23	26	37	15
ENSG00000144867	2524	1545	3645	1850	1691	2970	1769	2576	2999	3002	2551	3216
ENSG00000154917	30	17	69	12	31	48	30	43	58	64	40	59
ENSG00000221972	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174640	0	0	1	1	0	0	0	0	2	0	0	5
ENSG00000243832	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163785	714	601	1476	430	533	1014	440	865	1167	849	853	1007
ENSG00000240006	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260633	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114019	1	0	2	0	0	2	1	1	1	1	2	1
ENSG00000129055	1047	691	1664	756	851	1513	646	1175	1479	1169	1155	1456
ENSG00000182923	1195	727	2023	767	897	1519	678	1244	1681	1273	1159	1577
ENSG00000154928	41	103	392	20	72	205	16	195	349	57	228	397
ENSG00000174611	1	1	2	0	0	7	1	3	2	0	3	2
ENSG00000073711	8	10	36	4	16	20	10	15	18	10	17	26
ENSG00000273455	0	0	0	0	1	0	1	3	1	0	1	3
ENSG00000174579	1642	1295	3646	1248	1479	3324	1113	2112	3125	1798	1947	2726
ENSG00000114054	1751	1171	3328	1319	1518	2386	1199	2131	2559	1989	1953	2723
ENSG00000118007	1519	873	3017	1123	1024	2289	1000	1513	2447	1861	1350	2262
ENSG00000261758	5	1	9	7	2	9	1	2	7	3	2	4
ENSG00000168917	13	14	25	7	7	11	3	7	21	11	10	16
ENSG00000273486	76	55	96	64	68	73	45	91	77	106	71	76
ENSG00000239213	113	55	170	76	102	130	55	119	135	132	117	148
ENSG00000158092	650	425	1242	534	529	1063	407	746	1054	724	702	979
ENSG00000174564	22	5	42	15	20	33	23	22	37	25	19	30
ENSG00000249407	2	0	2	2	0	2	0	1	1	0	0	1
ENSG00000168875	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239513	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261146	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000066405	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000272609	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158163	0	0	0	2	5	1	0	0	1	0	2	4
ENSG00000118017	0	1	0	0	0	0	0	0	1	0	0	0
ENSG00000138231	633	466	1216	462	533	986	353	770	1032	687	740	906
ENSG00000114098	1238	924	2457	972	1164	1964	826	1494	2016	1454	1418	1756
ENSG00000181322	33	17	54	13	20	47	16	31	53	24	21	33
ENSG00000158186	3	0	5	1	2	3	0	0	4	0	0	3
ENSG00000158220	3	1	5	0	1	3	2	5	4	6	1	3
ENSG00000114107	381	219	599	290	253	490	268	426	586	477	443	548
ENSG00000158234	268	153	445	195	170	289	157	322	374	322	298	354
ENSG00000051382	724	487	1316	543	611	1131	518	900	1140	887	767	1105
ENSG00000244578	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183770	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206262	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206260	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175110	920	698	1857	748	905	1502	572	1260	1515	1008	1140	1396
ENSG00000184814	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233701	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232416	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281473	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272656	10	5	37	4	1	30	6	7	13	9	11	23
ENSG00000184432	6222	3854	9520	4793	4585	7798	4254	6885	7954	7487	6519	8149
ENSG00000248932	59	31	75	27	40	52	34	47	64	47	44	61
ENSG00000114113	4	0	6	2	2	3	3	0	3	4	2	2
ENSG00000248790	1	1	1	0	0	2	0	0	0	0	0	1
ENSG00000114115	2	1	3	0	2	2	0	1	2	0	0	0
ENSG00000163864	11	23	22	10	32	24	8	55	13	9	31	17
ENSG00000261763	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000250543	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251471	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158258	1	0	2	0	0	1	0	0	0	1	1	0
ENSG00000249290	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251058	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250433	0	2	1	0	1	0	1	1	0	0	2	1
ENSG00000155890	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000261826	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000114120	1871	1498	5014	1638	1870	4047	1281	2539	4050	2381	2538	3346
ENSG00000175093	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251270	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000155893	75	29	89	50	44	76	42	55	89	78	76	62
ENSG00000249417	0	0	3	1	1	0	0	1	2	0	0	0
ENSG00000177311	5202	2636	8528	4075	3283	7266	3414	4777	8417	6776	5003	8685
ENSG00000155903	1232	844	2263	965	995	1854	862	1497	1993	1503	1416	1839
ENSG00000114125	1208	1051	2243	896	1195	1893	788	1796	1805	1319	1715	1717
ENSG00000114124	1	2	1	3	4	3	1	2	0	3	7	3
ENSG00000069849	3119	2342	5411	2209	2694	4095	2165	4001	4734	4108	4141	4820
ENSG00000244124	8	11	27	15	6	21	4	23	17	9	8	20
ENSG00000114126	943	802	2034	735	863	1414	540	1239	1640	1020	1166	1447
ENSG00000175066	368	288	849	320	338	639	310	512	704	542	427	646
ENSG00000114127	3085	1687	6088	3688	3154	7253	2104	2891	5222	3624	2583	4341
ENSG00000175054	1730	1145	4094	1409	1442	2959	1126	2054	3182	2106	1842	2783
ENSG00000120756	54	27	88	37	30	61	29	50	94	99	54	72
ENSG00000239641	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000144935	7	6	23	6	7	13	6	20	14	4	16	9
ENSG00000163710	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000243818	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188582	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241570	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163714	5199	3731	11005	4167	4677	9493	3509	6463	9129	6012	6290	8202
ENSG00000268129	0	1	1	0	0	3	0	1	0	0	0	3
ENSG00000243733	2	0	0	0	0	1	1	1	0	1	0	2
ENSG00000175040	3380	2150	6244	2491	2706	6146	2165	3470	5458	4027	3639	6209
ENSG00000181804	234	103	422	192	211	380	129	215	289	260	236	309
ENSG00000240012	0	0	4	0	1	4	0	0	3	1	0	1
ENSG00000244493	0	0	3	0	1	3	1	0	1	3	2	1
ENSG00000181744	566	414	1157	436	573	1039	371	750	1004	667	712	897
ENSG00000244358	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240095	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243415	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240032	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152952	2	0	0	8	2	1	1	0	0	0	2	5
ENSG00000114698	0	1	0	0	0	0	0	0	0	2	0	0
ENSG00000163746	7	3	2	3	6	6	2	5	4	2	2	2
ENSG00000188313	2620	2434	7315	4158	6396	12271	1517	3955	5445	741	1110	1058
